index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
1,,False,366,01-01-2020,2.0,1603051.723526,40004.103148,526313723.707994,190506.962928,5021,1013403.8451599999,525300319.862834,283687.628871,5673752.57742,-85524.05389599968,-1496.0121900000013,2819546.053750992,-13174.391941000009,-162
2,,False,366,01-01-2020,2.0,1491407.265779,36702.415931,530482051.241135,167536.748372,4740,2555765.09652,527926286.144615,656949.5519869999,13138991.039739998,-197168.5116429997,-4797.699407,5445512.33553201,-36144.606497,-443
3,,False,366,01-01-2020,2.0,1394697.092578,32403.560394,534508235.274064,148465.417206,4409,3507705.89264,531000529.381424,963165.0901840001,19263301.803680003,-293878.6848439998,-9096.554944000003,8519755.572341025,-55215.93766299999,-774
4,,False,366,01-01-2020,2.0,1313885.9892,26944.239236,537140765.274493,117749.803203,4238,4227517.10252,532913248.171973,1226705.6879369998,24534113.758739997,-374689.78822199977,-14555.876102000002,10432474.362890005,-85931.551666,-945
5,,False,366,01-01-2020,2.0,1237207.3435809999,19641.163031,540243443.076583,113477.245611,3995,4619513.4568,535623929.61978304,1457459.2135800002,29149184.271600004,-451368.43384099985,-21858.952307000003,13143155.810700059,-90204.109258,-1188
6,,False,366,01-01-2020,2.0,1195365.866128,16931.844726,542713113.745829,100602.939134,3861,4963693.786719999,537749419.959109,1653368.485832,33067369.71664,-493209.91129399976,-24568.270612000004,15268646.150025964,-103078.415735,-1322
7,,False,366,01-01-2020,2.0,1143612.2176929999,13916.775892,545253392.552161,91516.511692,3697,5133767.55748,540119624.994681,1822632.5798130003,36452651.596260004,-544963.5597289999,-27583.339446000005,17638851.185598016,-112164.843177,-1486
8,,False,366,01-01-2020,2.0,1111444.634554,13333.731743,546965926.448387,90808.799261,3755,5060773.40364,541905153.044747,1964398.1335079998,39287962.670159996,-577131.1428679996,-28166.383595000003,19424379.23566401,-112872.55560800001,-1428
9,,False,366,01-01-2020,2.0,1092443.314387,12291.689407,548618869.477807,84138.274934,3608,4835004.5348000005,543783864.943007,2050221.26163,41004425.2326,-596132.4630349998,-29208.425931000005,21303091.133924007,-119543.079935,-1575
10,,False,366,01-01-2020,2.0,1548998.696744,42170.63461,528526581.248972,189852.525171,4957,1264140.47852,527262440.770452,437601.866277,8752037.32554,-139577.08067799965,670.5192719999977,4781666.961369038,-13828.829698000016,-226
