Generator,unit_type,is_pem,output_mwh,curtailment_mwh,Unit Market Revenue,Unit Uplift Payment,Unit Cost,starts,pmax_mw
101,PV,False,16092.383085,26528.176915,190997.66135,0.0,,,18.66666666666667
102,WIND,False,174957.632207,12840.287793,1693495.869003,0.0,,,80.50009646431697
103,WIND,False,151602.801435,11470.278565,1469448.233512,0.0,,,70.0000947194203
104,WIND,False,27544.687577,2487.312423,264676.323065,0.0,,,13.00007328143217
106,PV,False,913332.67,0.0,15306309.867566999,0.0,,,400.0
109,WIND,False,685297.1,0.0,10692273.452277,0.0,,,199.9999318490493
110,WIND,False,1336352.09037,352425.84963,19782575.660655,0.0,,,338.599998942999
111,PV,False,67664.25,0.0,1744556.457817,0.0,,,32.0
113,WIND,False,315655.239698,71453.930302,3498404.220236,0.0,,,150.0001006265589
115,WIND,False,316282.466186,70826.70381400001,3503046.120958,0.0,,,150.0001006265589
116,PV,False,236617.914353,202586.995647,8612790.097448,0.0,,,199.3333333333333
117,WIND,False,18423.875469,5349.684531,212690.96143,0.0,,,10.0000765408814
119,WIND,False,700629.13,0.0,32457357.975178,0.0,,,199.9999881797006
120,WIND,False,412025.44,0.0,19088136.59958,0.0,,,117.5999879336357
123,PV,False,15222.05,0.0,255101.452076,0.0,,,6.666666666666667
125,WIND,False,690865.32,0.0,8601942.980623,0.0,,,174.1999763095554
126,PV,False,684999.27,0.0,11479734.714655,0.0,,,300.0
127,PV,False,879082.58,0.0,14732319.01717,0.0,,,385.0
128,WIND,False,985385.88,0.0,12280870.400045,0.0,,,249.4999759911978
131,WIND,False,139408.238601,9549.741399,1670240.172133,0.0,,,100.0000409955779
132,WIND,False,206652.32795500002,13555.992045,2461389.056984,0.0,,,147.0000420015917
133,WIND,False,449876.572723,217.707277,9461933.105713,0.0,,,139.8039647700775
134,WIND,False,0.0,0.0,0.0,0.0,,,6.178165706542476e-05
135,WIND,False,601724.111879,243.578121,12636274.688754,0.0,,,187.3297783473275
136,WIND,False,231050.71,0.0,4973434.01789,0.0,,,153.0000242562797
139,WIND,False,513624.2,0.0,8041928.409855,0.0,,,149.799988246077
140,WIND,False,980010.281324,269864.738676,14493860.081923,0.0,,,250.5999989428539
141,WIND,False,1034019.437131,50737.392869,11628173.64477,0.0,,,229.9999967377302
142,PV,False,1536311.201228,63134.448771999996,30638817.874227,0.0,,,703.3333333333334
143,WIND,False,339993.046103,212515.873897,4101376.133722,0.0,,,238.4999880303343
145,WIND,False,191634.2,0.0,2811177.679628,0.0,,,100.0000360514749
146,WIND,False,1146099.385993,274837.974007,18202857.006837,0.0,,,267.9999991911224
152,PV,False,30584.92,0.0,841328.304976,0.0,,,14.66666666666667
153,PV,False,38197.726159,53.883841,1069646.818368,0.0,,,18.33333333333334
154,PV,False,279115.08,0.0,7196303.037989,0.0,,,132.0
157,WIND,False,978554.590172,30134.639828,13838974.263904,0.0,,,249.9999989733363
158,PV,False,1166480.37839,27046.80161,23071296.376374,0.0,,,536.6666666666667
159,WIND,False,0.0,0.0,0.0,0.0,,,1.455330936732537e-05
160,PV,False,9775.47,0.0,280282.21876,0.0,,,4.666666666666667
161,PV,False,213372.445542,13147.434458,3947053.376656,0.0,,,100.0
162,WIND,False,476290.768468,6.171532,34153716.386896,0.0,,,162.499984420327
163,WIND,False,311138.690578,446945.129422,5403743.756727,0.0,,,185.3999876467921
164,PV,False,29371.155606,49022.604394,376229.934022,0.0,,,33.33333333333334
167,PV,False,22286.54,68.34,2126966.684132,0.0,,,10.66666666666667
168,PV,False,11137.364763,40.045237,1063214.595526,0.0,,,5.333333333333334
