index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
1,,False,366,01-01-2020,2.0,1588847.3306769999,41779.621733,499360600.987505,201580.191563,5154,1332351.38653,498028249.60097504,395219.6903189998,7904393.806379996,-99728.44674499985,279.5063949999967,-24452524.20810795,-2101.163306000002,-29
2,,False,366,01-01-2020,2.0,1444134.071616,36078.051819,504250959.448053,165379.578404,4751,2849317.031837,501401642.416216,799061.0797130002,15981221.594260003,-244441.7058059997,-5422.063519000003,-21079131.39286697,-38301.776465,-432
3,,False,366,01-01-2020,2.0,1338155.0265509998,28237.048069,508145406.755228,137721.411512,4342,3690725.6510799997,504454681.104148,1143790.457465,22875809.1493,-350420.7508709999,-13263.067269000003,-18026092.704935014,-65959.94335700001,-841
4,,False,366,01-01-2020,2.0,1233062.139302,24458.172372,512384523.616376,122849.759301,4143,4125173.561727,508259350.054649,1450264.895111,29005297.90222,-455513.6381199998,-17041.942966000002,-14221423.75443399,-80831.595568,-1040
5,,False,366,01-01-2020,2.0,1141283.461597,18400.728438,515515116.536499,109511.789973,4003,4493438.904387999,511021677.632111,1718150.282383,34363005.64766,-547292.3158249997,-23099.386900000005,-11459096.176971972,-94169.564896,-1180
6,,False,366,01-01-2020,2.0,1080555.49536,14537.209042,518577013.312136,99010.056438,3871,4763172.97894,513813840.333196,1947263.821979,38945276.43958,-608020.2820619997,-26962.906296,-8666933.475887,-104671.298431,-1312
7,,False,366,01-01-2020,2.0,1026432.797324,14011.150597,521734238.4119,96185.774264,3830,4703153.774021,517031084.637879,2143497.17814,42869943.5628,-662142.9800979997,-27488.964741000003,-5449689.171203971,-107495.580605,-1353
8,,False,366,01-01-2020,2.0,976102.4351819999,12424.65322,523846149.747742,90934.661934,3776,4037355.802266,519808793.945476,2304507.8480950003,46090156.9619,-712473.3422399998,-29075.462118000003,-2671979.8636069894,-112746.692935,-1407
9,,False,366,01-01-2020,2.0,954420.371248,11245.103571,524390666.646603,93959.576336,3707,4263838.936839,520126827.709764,2371124.226571,47422484.53142001,-734155.4061739998,-30255.011767000004,-2353946.099318981,-109721.778533,-1476
10,,False,366,01-01-2020,2.0,1494201.9034260001,44889.703132,506920158.483802,186251.914737,4962,1875919.0430549998,505044239.440747,799046.178905,15980923.5781,-194373.87399599957,3389.587793999999,-17436534.368335962,-17429.44013199999,-221
11,,False,366,01-01-2020,2.0,1370295.324698,32767.697541,511898340.396421,154122.100425,4565,3216412.183358,508681928.213063,1207299.38092,24145987.6184,-318280.45272399974,-8732.417797000002,-13798845.596019983,-49559.25444399999,-618
12,,False,366,01-01-2020,2.0,1241549.9870779999,28483.646818,516016159.76662,138591.2046,4326,4131717.977853,511884441.788767,1550181.3292839997,31003626.585679993,-447025.79034399986,-13016.468520000002,-10596332.020316005,-65090.150269000005,-857
