Generator,unit_type,is_pem,output_mwh,curtailment_mwh,Unit Market Revenue,Unit Uplift Payment,Unit Cost,starts,pmax_mw
101,PV,False,19118.230905,23502.329095,238140.142085,0.0,,,18.66666666666667
102,WIND,False,173811.42206399998,13986.497936,1634080.814878,0.0,,,80.50009646431697
103,WIND,False,151366.653577,11706.426423,1418168.22747,0.0,,,70.0000947194203
104,WIND,False,27481.997094,2550.002906,255659.914425,0.0,,,13.00007328143217
106,PV,False,913332.67,0.0,15662098.215028,0.0,,,400.0
109,WIND,False,685297.1,0.0,10696015.80215,0.0,,,199.9999318490493
110,WIND,False,1329190.942082,359586.99791800004,16357721.999383,0.0,,,338.599998942999
111,PV,False,67664.25,0.0,1755617.51249,0.0,,,32.0
113,WIND,False,321508.77419,65600.39581,3524327.501266,0.0,,,150.0001006265589
115,WIND,False,320885.28217,66223.88783,3521622.596247,0.0,,,150.0001006265589
116,PV,False,197619.398546,241585.511454,8237364.978887,0.0,,,199.3333333333333
117,WIND,False,18767.411653,5006.148347,213326.727395,0.0,,,10.0000765408814
119,WIND,False,700629.13,0.0,32363817.133126,0.0,,,199.9999881797006
120,WIND,False,412025.44,0.0,19033125.332409002,0.0,,,117.5999879336357
123,PV,False,15222.05,0.0,261030.874855,0.0,,,6.666666666666667
125,WIND,False,690865.32,0.0,8685796.710145,0.0,,,174.1999763095554
126,PV,False,684999.27,0.0,11746576.950063,0.0,,,300.0
127,PV,False,879082.58,0.0,15074765.055541,0.0,,,385.0
128,WIND,False,985385.88,0.0,12401145.192852,0.0,,,249.4999759911978
131,WIND,False,139317.205538,9640.774462,1629315.974481,0.0,,,100.0000409955779
132,WIND,False,205929.631098,14278.688902,2403488.772892,0.0,,,147.0000420015917
133,WIND,False,449866.93506,227.34494,9453184.056083,0.0,,,139.8039647700775
134,WIND,False,0.0,0.0,0.0,0.0,,,6.178165706542476e-05
135,WIND,False,601674.635904,293.054096,12625978.358391,0.0,,,187.3297783473275
136,WIND,False,231050.71,0.0,4971781.142146,0.0,,,153.0000242562797
139,WIND,False,513624.2,0.0,8041511.238054,0.0,,,149.799988246077
140,WIND,False,977448.76432,272426.25568,11904459.242137,0.0,,,250.5999989428539
141,WIND,False,1034254.914291,50501.915709,10835815.977247,0.0,,,229.9999967377302
142,PV,False,1545920.89604,53524.75396,30626970.078941,0.0,,,703.3333333333334
143,WIND,False,367637.629776,184871.290224,4433946.558909,0.0,,,238.4999880303343
145,WIND,False,191634.2,0.0,2819137.702496,0.0,,,100.0000360514749
146,WIND,False,1109940.338823,310997.021177,15524541.350777,0.0,,,267.9999991911224
152,PV,False,30584.92,0.0,840292.768787,0.0,,,14.66666666666667
153,PV,False,38181.806159,69.803841,1070928.332463,0.0,,,18.33333333333334
154,PV,False,279115.08,0.0,7241930.35928,0.0,,,132.0
157,WIND,False,981793.507771,26895.722229,13301209.524648,0.0,,,249.9999989733363
158,PV,False,1169923.802917,23603.377083,23003271.727295,0.0,,,536.6666666666667
159,WIND,False,0.0,0.0,0.0,0.0,,,1.455330936732537e-05
160,PV,False,9775.47,0.0,281656.042204,0.0,,,4.666666666666667
161,PV,False,211738.133147,14781.746853,4012932.713882,0.0,,,100.0
162,WIND,False,476296.94,0.0,34049229.965614,0.0,,,162.499984420327
163,WIND,False,213420.49008,544663.32992,3602748.338005,0.0,,,185.3999876467921
164,PV,False,34680.411833,43713.348167,458507.702348,0.0,,,33.33333333333334
167,PV,False,22292.866698,62.013301999999996,2142063.496189,0.0,,,10.66666666666667
168,PV,False,11147.94,29.47,1070232.725337,0.0,,,5.333333333333334
169,WIND,False,0.0,0.0,0.0,0.0,,,1.547366779123746e-05
17,PV,False,173742.04,69.38,4967944.292402,0.0,,,80.0
170,PV,False,24402.396704,48.413296,2342802.340143,0.0,,,11.66666666666667
172,PV,False,29442.74,0.0,2624029.747106,0.0,,,14.0
173,PV,False,44865.2,0.0,3998545.018906,0.0,,,21.33333333333334
188,PV,False,39865.03,0.0,3526335.631037,0.0,,,19.0
19,WIND,False,2676939.76638,8819.57362,45276369.426272,0.0,,,643.299989366006
190,PV,False,34650.58,0.0,2748027.472595,0.0,,,16.0
191,PV,False,89513.99,0.0,7099078.746957,0.0,,,41.33333333333334
