Date,Hour,Minute,Generator,Dispatch,Dispatch DA,Headroom,Unit State,Unit Cost,Unit Market Revenue,Unit Uplift Payment
2020-01-01,0,0,101_CT_1,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,101_CT_2,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,101_STEAM_3,52.226578,76.0,23.773422,True,1176.257922,1099.263706,0.0
2020-01-01,0,0,101_STEAM_4,52.226578,76.0,23.773422,True,1176.257922,1115.292125,0.0
2020-01-01,0,0,102_CT_1,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,102_CT_2,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,102_STEAM_3,40.0,45.3,36.0,True,919.733353,815.308681,0.0
2020-01-01,0,0,102_STEAM_4,40.0,45.3,36.0,True,919.733353,815.308681,0.0
2020-01-01,0,0,107_CC_1,170.0,170.0,185.0,True,4772.495483,3397.20307,0.0
2020-01-01,0,0,113_CT_1,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,113_CT_2,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,113_CT_3,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,113_CT_4,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,115_STEAM_1,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,115_STEAM_2,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,115_STEAM_3,62.0,62.0,93.0,True,1500.193003,1238.979943,0.0
2020-01-01,0,0,116_STEAM_1,62.0,93.0,93.0,True,1735.078432,1332.370558,0.0
2020-01-01,0,0,118_CC_1,170.0,170.0,185.0,True,4795.624442,3397.20307,0.0
2020-01-01,0,0,123_STEAM_2,62.0,93.0,93.0,True,1437.4075,1332.370558,0.0
2020-01-01,0,0,123_STEAM_3,140.0,172.054884,210.0,True,3582.874812,2862.208367,0.0
2020-01-01,0,0,123_CT_1,0.0,0.0,0.0,False,0.0,0.0,0.0
2020-01-01,0,0,123_CT_4,0.0,0.0,0.0,False,0.0,0.0,0.0
