index,site,kind,pem_capacity_mw,pem_bid,h2_mwh,h2_kg,pem_grid_sales_mwh,site_market_revenue_usd,uplift_usd
1,303_WIND_1,renewable,42.35,40.0,251305.940978,5026118.81956,19981.509022000002,-3512836.209866999,0.0
1,319_PV_1,renewable,9.41,40.0,36875.869052,737517.38104,1526.560948,4160154.066617,0.0
1,324_PV_1,renewable,2.4850000000000003,40.0,9733.619999999999,194672.39999999997,359.585,1210810.663648,0.0
1,324_PV_2,renewable,2.58,40.0,10073.0,201460.0,383.34000000000003,1183436.703494,0.0
1,324_PV_3,renewable,2.5500000000000003,40.0,9990.8,199816.0,397.4,1226603.888465,0.0
2,303_WIND_1,renewable,142.9736,40.0,668656.5041510001,13373130.083020002,50878.589449,-166924.74422699958,0.0
2,319_PV_1,renewable,9.41,40.0,37050.132264,741002.64528,1352.297736,4208636.756188001,0.0
2,324_PV_1,renewable,2.4850000000000003,40.0,9782.335,195646.69999999998,310.87,1232000.3641289999,0.0
2,324_PV_2,renewable,2.58,40.0,10127.7,202554.0,328.64,1225620.10942,0.0
2,324_PV_3,renewable,2.5500000000000003,40.0,10048.15,200963.0,340.04999999999995,1259325.5505809998,0.0
3,303_WIND_1,renewable,243.5125,40.0,988424.370927,19768487.41854,74357.491573,3907291.86329,0.0
3,319_PV_1,renewable,9.41,40.0,37119.398376,742387.96752,1283.031624,4389194.68051,0.0
3,324_PV_1,renewable,2.4850000000000003,40.0,9795.26,195905.2,297.945,1230677.094321,0.0
3,324_PV_2,renewable,2.58,40.0,10145.08,202901.6,311.26,1226631.933934,0.0
3,324_PV_3,renewable,2.5500000000000003,40.0,10067.169676,201343.39351999998,321.030324,1245695.609971,0.0
4,303_WIND_1,renewable,344.0514,40.0,1254136.735802,25082734.71604,83105.284799,8994452.78983,0.0
4,319_PV_1,renewable,9.41,40.0,37258.343669,745166.87338,1144.086331,4300712.431283,0.0
4,324_PV_1,renewable,2.4850000000000003,40.0,9817.025,196340.5,276.18,1235093.65132,0.0
4,324_PV_2,renewable,2.58,40.0,10161.852893000001,203237.05786000003,294.487107,1225337.21609,0.0
4,324_PV_3,renewable,2.5500000000000003,40.0,10092.65,201853.0,295.54999999999995,1247212.431819,0.0
5,303_WIND_1,renewable,444.675,40.0,1471382.455306,29427649.10612,94786.194695,10602854.580072999,0.0
5,319_PV_1,renewable,9.41,40.0,37275.714862,745514.29724,1126.715138,4687238.656052,0.0
5,324_PV_1,renewable,2.4850000000000003,40.0,9824.48,196489.59999999998,268.72499999999997,1259447.839898,0.0
5,324_PV_2,renewable,2.58,40.0,10168.52,203370.40000000002,287.82,1220918.183524,0.0
5,324_PV_3,renewable,2.5500000000000003,40.0,10094.526881,201890.53762,293.673119,1276311.709481,0.0
6,303_WIND_1,renewable,545.2986000000001,40.0,1650914.581964,33018291.63928,104990.314237,10962210.485,0.0
6,319_PV_1,renewable,9.41,40.0,37273.57506,745471.5012,1128.85494,4179851.025678,0.0
6,324_PV_1,renewable,2.4850000000000003,40.0,9826.814628,196536.29256,266.390372,1210262.640557,0.0
6,324_PV_2,renewable,2.58,40.0,10171.380000000001,203427.60000000003,284.96,1215745.044809,0.0
6,324_PV_3,renewable,2.5500000000000003,40.0,10088.349999999999,201766.99999999997,299.84999999999997,1233913.854245,0.0
7,303_WIND_1,renewable,645.8375,40.0,1802692.141518,36053842.83036,108155.120982,8582736.284106,0.0
7,319_PV_1,renewable,9.41,40.0,37397.463249,747949.26498,1004.966751,4298836.752209,0.0
7,324_PV_1,renewable,2.4850000000000003,40.0,9860.47,197209.4,232.73499999999999,1219648.1708650002,0.0
7,324_PV_2,renewable,2.58,40.0,10210.217985000001,204204.35970000003,246.122015,1230629.6737789998,0.0
7,324_PV_3,renewable,2.5500000000000003,40.0,10132.5,202650.0,255.7,1242219.693614,0.0
8,303_WIND_1,renewable,746.3764,40.0,1915151.103748,38303022.07496,112733.052652,8962505.341598,0.0
8,319_PV_1,renewable,9.41,40.0,37347.899648,746957.99296,1054.530352,4409841.911118,0.0
8,324_PV_1,renewable,2.4850000000000003,40.0,9846.26,196925.2,246.945,1254017.345624,0.0
8,324_PV_2,renewable,2.58,40.0,10186.717985000001,203734.35970000003,269.62201500000003,1260881.247525,0.0
8,324_PV_3,renewable,2.5500000000000003,40.0,10115.05,202301.0,273.15,1261396.247087,0.0
9,303_WIND_1,renewable,847.0,40.0,1976498.585912,39529971.71824,113258.814089,7838447.256624,0.0
9,319_PV_1,renewable,9.41,40.0,37454.575382,749091.5076400001,947.854618,4236591.719236,0.0
9,324_PV_1,renewable,2.4850000000000003,40.0,9882.435,197648.69999999998,210.76999999999998,1216694.6917919999,0.0
