Date,Hour,Minute,Reserve,Scope,Magnitude,Shortfall,Price,DA Magnitude,DA Shortfall,DA Price
2019-01-01,0,0,reserve,system,3708.144,0.0,0.0,3708.144,0.0,9.832406
2019-01-01,1,0,reserve,system,3725.898,0.0,0.0,3725.898,0.0,8.033585
2019-01-01,2,0,reserve,system,3730.018,0.0,0.0,3730.018,0.0,1.590372
2019-01-01,3,0,reserve,system,3742.351,0.0,0.0,3742.351,0.0,0.0
2019-01-01,4,0,reserve,system,3789.527,0.0,0.0,3789.527,0.0,8.672205
2019-01-01,5,0,reserve,system,3882.508,0.0,0.0,3882.508,0.0,6.062629
2019-01-01,6,0,reserve,system,3991.068,0.0,0.0,3991.068,0.0,6.965961
2019-01-01,7,0,reserve,system,4043.658,0.0,0.0,4043.658,0.0,5.80276
2019-01-01,8,0,reserve,system,4095.022,0.0,0.0,4095.022,0.0,6.719255
2019-01-01,9,0,reserve,system,4176.345,0.0,0.0,4176.345,0.0,14.081476
2019-01-01,10,0,reserve,system,4224.997,0.0,0.0,4224.997,0.0,6.73592
2019-01-01,11,0,reserve,system,4229.669,0.0,1.229663,4229.669,0.0,6.075247
2019-01-01,12,0,reserve,system,4187.917,0.0,0.0,4187.917,0.0,7.965202
2019-01-01,13,0,reserve,system,4137.635,0.0,0.0,4137.635,0.0,2.901978
2019-01-01,14,0,reserve,system,4099.132,0.0,0.0,4099.132,0.0,0.339834
2019-01-01,15,0,reserve,system,4101.588,0.0,0.0,4101.588,0.0,6.045236
2019-01-01,16,0,reserve,system,4184.215,0.0,0.0,4184.215,0.0,6.296225
2019-01-01,17,0,reserve,system,4405.87,0.0,19.975679,4405.87,0.0,7.117226
2019-01-01,18,0,reserve,system,4540.064,0.0,0.0,4540.064,0.0,6.797609
2019-01-01,19,0,reserve,system,4524.605,0.0,22.031037,4524.605,0.0,21.429505
2019-01-01,20,0,reserve,system,4484.433,0.0,0.0,4484.433,0.0,6.511669
2019-01-01,21,0,reserve,system,4390.175,0.0,0.0,4390.175,0.0,7.599258
